Genre	ZCR Mean	ZCR STD	Spectral Centroid Mean	Spectral Centroid STD	MFCC 1 MEAN	MFCC 1 STD	MFCC 2 MEAN	MFCC 2 STD	MFCC 3 MEAN	MFCC 3 STD	MFCC 4 MEAN	MFCC 4 STD	MFCC 5 MEAN	MFCC 5 STD	MFCC 6 MEAN	MFCC 6 STD	MFCC 7 MEAN	MFCC 7 STD	MFCC 8 MEAN	MFCC 8 STD	MFCC 9 MEAN	MFCC 9 STD	MFCC 10 MEAN	MFCC 10 STD	MFCC 11 MEAN	MFCC 11 STD	MFCC 12 MEAN	MFCC 12 STD	MFCC 13 MEAN	MFCC 13 STD	MFCC 14 MEAN	MFCC 14 STD	MFCC 15 MEAN	MFCC 15 STD	MFCC 16 MEAN	MFCC 16 STD	MFCC 17 MEAN	MFCC 17 STD	MFCC 18 MEAN	MFCC 18 STD	MFCC 19 MEAN	MFCC 19 STD	MFCC 20 MEAN	MFCC 20 STD	MFCC 21 MEAN	MFCC 21 STD	MFCC 22 MEAN	MFCC 22 STD	MFCC 23 MEAN	MFCC 23 STD	MFCC 24 MEAN	MFCC 24 STD	MFCC 25 MEAN	MFCC 25 STD	MFCC 26 MEAN	MFCC 26 STD	MFCC 27 MEAN	MFCC 27 STD	MFCC 28 MEAN	MFCC 28 STD	MFCC 29 MEAN	MFCC 29 STD	MFCC 30 MEAN	MFCC 30 STD	MFCC 31 MEAN	MFCC 31 STD	MFCC 32 MEAN	MFCC 32 STD	MFCC 33 MEAN	MFCC 33 STD	MFCC 34 MEAN	MFCC 34 STD	MFCC 35 MEAN	MFCC 35 STD	MFCC 36 MEAN	MFCC 36 STD	MFCC 37 MEAN	MFCC 37 STD	MFCC 38 MEAN	MFCC 38 STD	MFCC 39 MEAN	MFCC 39 STD	MFCC 40 MEAN	MFCC 40 STD
jazz	0.12970003746133024	0.04347452159516028	2967.826756749952	600.1910850085213	-146.06976	34.274296	46.830475	14.074093	1.1169416	17.059141	10.831404	8.057869	0.81344557	7.902173	-3.7858503	8.207925	-2.0033557	6.624262	-0.37938517	6.1462326	-1.7612123	5.908975	-1.0047946	5.463252	0.99749666	5.052748	1.9709737	4.9560237	2.481984	5.5074368	-0.8025234	4.6892676	-0.99198204	4.395815	0.4310434	4.915452	-0.3939315	4.7281513	-0.6324213	3.9526255	1.2625902	3.9437795	-0.8330878	4.0492435	-1.5679647	3.5546777	-0.89121956	3.496029	-0.6682121	3.3546996	-1.3702732	2.8859901	0.13776657	2.6856477	0.1642839	2.671432	1.658651	2.680164	-0.35263792	2.617335	-0.81739914	2.148952	1.4596014	2.4643807	-1.5853405	2.053091	1.054813	2.0788486	0.5989241	2.0433	-0.13142386	1.9242394	0.029859332	1.7181525	-0.58165616	1.7769058	0.41541556	1.5997262	-0.18203938	1.6180407	-0.14694056	1.4380257	0.4229101	1.6355782
jazz	0.09553696587393658	0.04283156617749784	2415.076791967096	714.5848377703043	-177.84056	47.65014	58.43744	18.045116	-1.1704154	20.803331	13.177165	7.9901953	-1.0616872	8.790737	-0.03135668	9.0342	-2.4402542	7.903516	1.090266	6.363622	-2.6030757	6.0467396	0.96071863	5.433703	0.64318836	5.1726956	0.6455689	4.7259088	2.7639682	5.0973034	-0.23212501	4.7046437	-2.1112397	4.8883586	-1.6229904	5.040785	-1.3316721	4.3413897	-0.37554234	4.3892016	0.087658875	4.8817716	-0.042391606	4.4575906	-0.5145503	4.196274	-1.2054192	3.897363	2.2962475	3.4924493	-0.9500105	3.3555033	-0.3286346	3.4497325	0.49673346	2.9430592	-0.6359807	2.7677374	0.03273743	2.6855514	0.3047521	2.4079137	0.7365754	2.5271385	-0.89813536	2.4112694	-0.04951922	2.13997	0.73960555	2.3644378	-0.7122396	1.7284834	-0.121130355	2.0276437	-0.35544848	1.8643831	-0.19248715	1.8558978	-0.03457292	1.8342271	-0.018196667	1.6624588	0.44270408	1.6249766
jazz	0.12648901235015467	0.044450210357194105	2902.237371028965	579.3955539482587	-139.0996	32.038082	49.19351	12.941147	-3.641864	15.049909	8.714949	6.642736	-0.41937053	9.342924	-4.447468	7.7548084	-2.0333831	5.462255	-2.060572	5.882261	-3.535204	6.0897436	0.23910236	5.088951	2.559983	5.538057	1.0646002	6.2250953	2.4624264	5.1500044	0.4229885	4.7232156	-2.4676905	4.125035	-1.1509109	4.8892717	0.2727538	5.012042	0.2590421	3.9529915	0.3496226	4.343832	-1.2825342	4.4979115	0.7814411	4.034856	1.3600433	3.367321	-0.21891338	3.5009415	-1.9247677	3.1760232	0.5049334	2.7927155	0.51574916	2.8775928	1.6300467	2.828598	-0.17100257	2.5331755	-0.8470498	2.363255	1.539246	2.2256453	-0.42736357	2.3675525	0.7382364	2.0240703	0.09212269	1.9783207	-0.36424053	2.0037937	-0.03884212	1.8344752	-0.086760364	2.115671	0.25779545	1.7655746	-0.20366777	1.7668383	-0.4324573	1.7294679	0.2095858	1.4936144
jazz	0.06870037884280743	0.0276975513026328	1733.7356811346049	383.62778627730967	-177.80533	42.67841	81.155655	13.346186	-11.42864	17.334314	9.32617	8.102522	2.913485	7.333473	5.014143	6.6584444	-0.0064600967	6.601722	1.2933204	5.834821	-3.591354	6.541372	-3.552563	5.0746617	-0.27301356	4.80903	-0.64742994	4.3157887	3.0462937	4.407541	2.2709322	4.610375	-0.57847476	3.6451254	-3.7415006	4.2920985	-0.5763547	3.7216947	0.13509567	3.7065983	-0.8608832	3.76287	-2.883264	3.9561436	-0.68609935	3.325034	-2.3287616	3.1042964	0.19493696	2.8840876	-0.1684683	2.6743112	-1.3071064	2.6264904	-1.0546097	2.280923	-0.2167771	2.279586	0.0574714	2.018199	-0.7752275	1.8831128	-0.21312368	1.9277813	-1.0476435	1.8054872	0.25666612	1.7719411	0.071138814	1.633998	-0.36720482	1.6610353	-0.35758778	1.5819511	-0.31784767	1.4431385	0.16067423	1.4087058	-0.37633526	1.4341297	0.4016916	1.370353	0.008142418	1.4026366
jazz	0.1308816554282676	0.03793251786471456	2777.8434123208845	515.716899074598	-138.59042	32.99417	45.773903	12.950258	-7.111512	15.453157	14.20028	8.170172	1.9106038	7.310081	-2.8652465	6.978065	-5.6137056	8.083018	0.6882695	5.6149836	-1.5887679	5.7392693	1.035491	5.724118	-0.6503027	6.8702393	-1.323932	5.8578835	1.7195781	5.428575	-0.6847635	6.2611117	0.18194363	5.780777	3.188565	6.417113	1.5910677	5.495682	0.41508314	5.8574834	-0.1783161	4.0528913	-2.1274364	5.3441443	-0.57128227	3.7777622	1.0250915	4.011248	-0.04455126	3.1465874	-0.7219202	3.5766146	-0.8495725	3.359284	-1.0583568	3.058076	1.3137245	3.2483904	0.093603216	2.984706	-0.97126013	2.1876402	0.0368493	2.7293186	-0.22002637	2.3122804	0.16224776	2.5135481	-1.2394176	2.6621776	-0.74608934	1.9995484	0.8557497	2.4060853	-0.06948464	1.9192786	-0.19099705	1.858493	0.26686704	2.3375633	-0.607408	1.6174393	0.13345775	1.8014144
jazz	0.09586928412606342	0.03756877150144127	2503.5410170407163	577.3110795614565	-172.81894	45.534775	55.856155	15.168032	-2.8567626	19.15063	16.018864	8.265546	-0.37213323	9.987542	-6.728591	10.349478	-0.83240527	7.985776	0.48537192	7.4754286	-4.8554235	7.30736	0.34342116	6.3707294	3.828847	5.4973297	0.41834038	5.854613	1.3294327	4.858643	0.32023433	5.4679585	-1.6424809	4.9320607	-1.9306165	5.2309065	-1.4302187	5.239939	-0.41570714	4.809151	-1.1683856	4.2878227	-1.9618795	4.349766	-0.4611552	3.8966737	0.8171104	3.5792203	1.0500433	3.5493963	-1.1767488	2.945708	0.27067694	2.7077696	-0.59456694	2.5765867	-0.12102938	2.4828203	1.3955411	2.386043	-0.96277976	2.4725444	0.8817372	2.881881	-0.36902103	2.3929923	-0.094091125	1.9922992	0.15227051	2.1733265	-0.8293476	1.8369488	0.26583582	1.7930886	-0.55687624	1.7056243	0.21536574	1.6587815	-0.3978932	1.7798774	0.12537344	1.5579692	-0.004745188	1.5640161
jazz	0.1078452031370843	0.03714863099412002	2634.043115077565	600.744976523698	-187.52333	21.476154	48.360123	14.109591	-1.942677	11.487924	20.3561	8.106293	1.7962953	6.758325	2.1553173	6.308691	3.5026495	6.553018	1.1604828	5.975289	-1.074469	6.801722	2.804147	5.3723907	3.7524927	6.4221897	1.4676399	7.3100996	1.9168531	6.9103775	1.3628181	6.3729124	2.9740062	6.2085166	0.9900247	6.4746346	1.4700855	6.6808066	-1.3930857	5.554884	-1.085887	4.477056	-2.631444	5.034672	-0.70520985	4.226812	-0.68138766	4.2714386	-0.15604536	4.1274567	-0.37711313	3.8743615	-1.4384074	3.4147773	-1.5812126	3.5630097	0.42088896	2.7218294	0.06864569	3.2906692	-0.52822787	2.5327885	-0.063215874	2.7997377	0.085726306	2.4667864	0.48777714	2.3059533	-1.4907678	2.858681	0.30745876	2.2217903	0.5063627	2.7569768	-0.028099207	2.0065718	-0.14073859	2.2596831	0.40666237	1.7586013	-0.13443193	1.9974226	-0.6466415	2.0451138
jazz	0.14034857163573086	0.0356700320966328	3029.524006692204	464.80590509731286	-167.84517	24.568186	39.934235	10.994902	-3.7610967	8.599216	17.433365	7.6136737	0.3331253	7.1433167	1.7408012	5.684029	5.932348	5.588122	3.5495985	5.5868406	0.50672543	5.584123	1.8875854	5.034906	0.8386295	5.353706	-0.46815807	4.8249607	1.1018615	5.7348022	1.2342883	6.757497	2.731134	6.0471263	1.3689778	4.6375065	0.8268132	5.76196	-1.8568562	5.5014515	-0.5228096	4.3295336	-0.2884995	4.831908	-0.3679923	3.9979553	-1.0668817	4.671517	-0.59573656	3.5159347	0.5869916	3.3423424	0.14258403	3.2447398	-0.7319625	2.6546624	-0.7173438	2.7023363	0.4356867	2.8579347	-0.43941018	2.472402	-0.7056502	2.4354692	0.29205444	2.2539935	0.6202228	2.5035164	-0.62125707	2.203397	-0.599725	2.1423368	0.77472097	2.0460527	0.31940597	2.2022927	-0.37554163	2.0088797	-0.016818082	1.8311533	-0.14046757	1.7214489	-0.36114305	1.8828785
jazz	0.10012748936581593	0.06210986344861245	3026.5185290322397	1016.4510682804677	-235.33444	33.6267	45.400814	16.137594	17.407612	15.263136	10.250921	9.032058	9.688649	7.126288	5.74438	6.0948877	4.810481	5.927717	4.0582476	6.0174775	1.0294081	6.126407	0.87803024	6.2236767	1.8757282	5.8562403	3.0011175	5.286255	1.068183	5.5805044	1.3768647	6.044274	-0.82282037	5.8227534	0.17365885	4.8883705	1.2432364	4.531842	1.3446621	4.5726624	1.4481142	4.6054716	0.1708079	4.0205655	0.37098694	3.8110082	-0.69962186	3.77378	0.12837848	3.4955013	1.1895545	2.8409183	0.46957758	3.3484542	-0.57019436	2.5022285	0.89596796	3.0315356	-1.0048133	2.285013	0.78501385	2.496181	-0.09058117	2.1829216	0.21508215	2.0374155	0.07858957	2.0357635	0.23143832	2.2345943	0.78296393	1.945015	-0.4113831	1.9532183	0.11293337	2.0316145	-0.3668192	1.6228843	0.5097644	1.6049577	-0.3455486	1.649301	0.62647086	1.6722338
jazz	0.2066977988447409	0.10557381987848771	3905.0663421586682	1103.969093615346	-197.75386	38.565727	34.356476	16.321682	11.785259	12.146512	8.273508	7.420522	5.630195	6.3673806	3.5385826	5.706552	3.09247	5.716276	0.32275018	5.377342	0.07259954	4.9198675	-0.7271648	5.1372848	2.1886494	5.4865956	2.5093913	4.9825773	0.5507782	4.771637	0.46177438	4.773103	0.07590512	4.619418	-0.6517349	4.0289936	-0.12113819	4.176994	-0.205114	4.1479325	-0.8083548	3.8254964	0.19653934	3.3158445	1.0495952	3.5622017	-0.58421487	3.4561543	-0.7984854	3.0155008	0.49473134	2.8042605	0.6963152	2.4992568	-0.22500873	2.4088924	-0.17582265	2.5491927	-0.3700139	2.6053393	-0.23105909	2.2540405	-0.2544017	2.3042521	0.2454334	2.1826878	-0.30831742	2.0306706	-0.0041909036	1.8954116	-0.3505646	1.7566952	0.090610445	1.7030681	0.07886251	1.8174888	-0.51973236	1.5780871	0.000777204	1.6017431	0.026146743	1.4700948	-0.017661924	1.7473075
jazz	0.14964517473897912	0.060954738642949896	3393.080458875416	754.535819628996	-177.66795	27.617481	38.333252	14.934451	12.638953	15.402156	11.636365	8.375489	-1.1028243	6.430144	4.2475414	6.5338593	1.0543213	6.2526565	1.0543599	5.8579273	-1.7541215	5.650536	0.18421504	5.2453594	2.316901	5.2252007	1.7160441	4.9449162	1.3808439	4.7105927	0.75781465	4.6816664	1.7807039	4.969674	0.31766123	4.176578	1.448035	3.9166436	0.91001475	3.8618073	-2.1679711	3.7677786	-1.3931209	3.4166644	2.2827206	3.7568407	1.1538014	3.514115	-0.30856863	3.2858975	0.57594407	2.6506112	-0.03770245	2.8142378	-0.78279096	2.3261447	0.60381174	2.5066943	0.42580009	2.3760352	-0.121068165	2.3158276	-0.14580296	2.1418712	-0.13547324	2.146637	-0.32235008	1.8302824	0.16232333	1.7628623	0.31761038	1.7602394	-0.037781116	1.7130584	-0.4902089	1.7153033	-0.2413331	1.6400455	0.19432728	1.495526	-0.09538509	1.4725317	-0.11239654	1.6829236
jazz	0.11831247281032482	0.055031363571645946	2875.155262931994	579.5635563450821	-203.22859	31.863035	43.65533	13.867497	-0.22371079	13.839574	17.135292	8.959201	1.8913355	7.81112	1.5199693	7.16181	-1.1787802	6.328417	1.3889444	6.227908	1.2423557	6.1793613	2.263434	6.75965	3.6455123	4.9526496	1.032626	4.519733	0.35305402	4.8690085	2.941432	4.9414444	1.1101253	4.5763454	2.2305932	4.5897627	3.6174088	4.481158	1.6735326	4.279758	-0.99431705	4.313353	1.5497209	3.9877636	1.2546018	3.7655287	-0.7019858	3.8744886	-0.3211299	3.4135194	0.8582728	2.7738988	0.38448775	2.9826066	0.30867526	2.5437315	-0.6722071	2.66912	-0.024758972	2.5699508	0.5324288	2.3510277	-0.2627856	2.02047	-0.14619738	1.972696	0.24945675	1.9667182	0.056340277	1.9611689	0.17999683	1.7606273	0.3450712	1.9341738	-0.1575458	1.7316554	-0.07686358	1.6555569	0.04519363	1.497334	0.24920635	1.6202207	-0.042006366	1.6875476
jazz	0.14755912243812838	0.04775963914961599	2860.6831509039876	564.7515521797994	-174.54756	29.062197	43.727932	14.157838	-10.067019	12.683366	15.524749	9.161618	-2.7827652	7.1848707	0.098827645	7.482364	-2.3550367	6.840567	-2.6562126	6.6789517	-2.0770235	5.8024325	1.4709612	6.1922536	5.363273	5.8189135	3.1015677	6.0707483	-1.2008654	6.166863	0.9133013	5.995309	-1.6597744	4.9311604	0.33906484	4.74516	1.8556356	4.2039037	0.23549971	4.347115	-0.5839967	4.0106254	2.338212	4.930158	2.9212193	4.199556	0.04731427	3.6173975	-1.0427215	3.5278046	1.4319146	3.149735	-0.18119463	2.423226	0.6622791	2.6448486	0.02557477	2.9187884	0.199823	2.564509	0.1464634	2.625854	0.23904814	2.24912	0.2983895	2.169777	-0.040066954	2.0871418	-0.5146661	1.9406258	0.10250378	1.758014	-0.21987912	1.7870933	0.63514805	1.8299267	-0.3077066	1.6697285	0.14162534	1.9947999	-0.5263642	1.6282896	-0.58126944	2.1019309
jazz	0.26163718097447797	0.08809333186993384	4135.738578404693	735.5382016983564	-183.24245	29.313257	21.93226	16.716156	2.8426378	9.349267	9.8536005	8.52338	-0.61471444	8.41497	0.7447352	7.1964993	-0.925249	7.5702586	-0.6745351	6.8481493	1.4063008	6.3223987	1.661137	7.604216	2.9921045	7.15326	-4.7898507	6.54537	0.46575725	7.197514	1.8224318	7.4255548	1.3027282	6.1313643	1.4783897	4.8968086	0.9920659	5.3751645	0.3075266	6.0872045	3.9275675	5.9511576	-1.8013333	4.880085	3.178656	4.0585995	-1.5568419	4.069428	-2.4440632	3.663623	2.5171149	3.031973	0.40363836	3.3348172	0.2264106	2.748221	-1.9386599	3.3053422	-0.53433716	2.4918492	1.8955595	2.6609268	0.06778073	2.1374717	-1.1622442	2.437751	1.8423707	2.4278631	-0.13241377	2.216827	-0.4461902	2.0660799	0.020418655	2.039159	0.2352382	2.4351125	-1.2988162	1.9486516	0.011321396	1.9598032	0.45284843	2.0006385	0.04976861	2.424535
jazz	0.04283468979601701	0.02916023517139725	1846.8634833838028	855.5673973470051	-298.52383	51.995148	59.776367	23.222889	28.56901	16.267403	17.51203	15.808917	10.1039505	11.977889	7.0159636	9.460739	5.1527057	6.8281493	1.4818529	7.2318163	3.8033702	6.667681	3.6339936	6.445016	1.380491	5.7666564	0.20061392	5.5694885	3.1446989	4.645004	0.31852928	4.1422405	-0.11717662	3.753172	-0.7063609	3.8853502	-1.597998	3.7011561	-1.7516847	3.6237478	-1.4389691	3.298912	-1.2065421	3.1698442	-1.0089113	3.5656712	-0.2832708	2.8658888	-0.28777987	2.9556863	-0.8494275	2.7223835	-1.3364666	2.9478676	-0.43813753	2.3466837	0.9757712	2.5004685	-0.64914626	2.231675	-0.30729708	2.3416364	1.2054263	2.0520074	-0.5461057	1.9647319	-0.24866152	1.9349444	0.5445342	1.840601	0.20740974	1.7037027	-0.15821417	1.7814885	0.087209344	1.5996293	0.031888355	1.5156853	-0.12737194	1.5220965	0.42066827	1.4596928	0.06344603	1.6770461
jazz	0.069027032579273	0.032361115681144956	2428.058768410789	665.0269108420883	-201.16553	36.646732	63.303707	18.898333	11.312023	15.810045	4.317204	11.482865	5.384308	7.082549	1.3337305	7.322926	2.1260173	6.7868314	-0.57859683	6.9545093	2.5006683	7.537625	4.804663	6.8593388	2.432931	7.5586696	0.90294665	8.755986	3.2048316	7.957901	-0.5339997	6.8054724	0.080243364	5.805941	-0.2463082	6.4954414	0.031780187	5.4754734	0.36557943	5.189057	0.85652596	6.3182817	-0.8425052	5.5544825	0.4855543	5.560167	0.5249925	4.559091	-1.0671597	4.1014357	-1.2226452	4.4567914	-1.0940006	3.5644457	0.4659428	3.4151938	2.7667372	3.132863	-2.700619	2.81899	-1.3107897	2.7575796	2.116932	2.5327942	-0.7943222	2.19766	0.41714352	2.2089071	0.237928	2.4134748	-0.32433346	2.461179	0.6717018	2.1703286	-0.21156015	2.404862	0.29684523	1.7126495	-0.59072816	1.897002	0.83577776	2.0847535	0.0034525222	2.3157907
jazz	0.06275188212973705	0.05816267270801625	1787.7638893804722	681.6758591238647	-267.7014	44.444935	65.16442	18.82359	13.562376	13.994976	22.292208	10.402512	8.174897	8.033825	-2.828611	9.315617	-1.6438664	8.429184	3.9024692	6.380166	-0.36011702	7.237864	0.32657534	7.058495	-2.4281268	7.5079083	1.9936785	6.586443	9.220919	8.3412695	1.3251511	8.67999	-0.121891476	7.890447	3.4133446	6.5713553	-0.11020872	6.1652703	-1.7558099	5.8580747	-0.267714	5.508759	-0.82497674	4.388785	2.1770053	6.813042	-0.17760912	4.6735387	0.4082662	4.4990754	1.0495377	3.9447553	-0.7208992	4.380313	1.2980695	4.1561027	-1.460055	4.2414308	-0.6641151	2.8383942	1.1152484	3.4880087	-0.31408983	3.6403773	-0.17288087	2.3233697	1.0916996	3.354956	0.13328724	3.0184145	0.41255498	2.1242995	-0.019881282	2.6886866	1.0190471	2.692141	-0.18922824	2.1466045	-0.42311203	1.9012107	0.5629119	2.0053835	-0.08054937	2.4933012
jazz	0.054141818324632635	0.01530663325255788	1875.1521594572132	535.1627649051499	-222.91437	27.540525	71.570755	14.006371	10.84248	9.92745	14.808645	7.485262	1.7483789	5.9529457	-2.0474539	6.400918	2.6614223	5.1544642	-0.9842691	5.131747	-8.316633	5.899191	-6.0549498	5.1515656	-3.4669516	4.7670646	-3.763125	4.84467	0.65907073	4.3225274	0.13908732	5.1029615	2.2552218	5.147192	0.10774664	6.6084576	-1.7057028	5.2620683	-1.7982169	4.0694757	0.23356049	3.637167	-0.20150891	4.087186	1.0714915	3.3964372	0.37479523	2.8997147	0.05504711	3.1102307	-0.36248156	2.7994502	-0.4721707	2.7318246	0.9500763	2.7761319	1.0334939	2.5178623	0.43494937	2.3548281	-0.41158485	2.2569585	-0.26519775	2.3037615	0.64918786	2.0934274	0.6355822	2.203447	-0.8975745	2.6583126	-0.37957537	2.326548	0.5781799	2.0790966	0.6200885	1.9390879	-0.0335769	1.7588481	-0.17848401	1.6112312	0.5572384	1.6586165	-0.14148317	2.0100098
jazz	0.15147972254447023	0.13045628280556879	2959.1578862773017	1380.311476934677	-250.5677	51.23113	41.55357	35.508778	13.962888	12.671774	14.515661	9.387084	-2.1634145	8.60051	-6.547764	8.41908	-1.9663668	7.667228	3.8945243	9.813332	-3.694667	10.266805	-0.70706165	12.164801	3.6139448	8.891472	-2.0867763	9.92926	-1.1811672	10.2103615	0.69681644	8.734265	5.0633206	7.9074273	3.598901	7.382469	-5.457886	7.850865	1.045695	7.4530864	0.974744	6.0424376	-3.9024336	8.521434	0.03513482	6.4286895	1.1528913	5.9889703	0.23898724	4.6298685	0.1481172	4.614307	-0.047454007	4.240023	0.50940794	5.001484	0.21125174	3.6911929	0.7123532	5.194816	-0.495656	3.869297	0.16829616	3.3023841	0.70382375	3.5592544	0.79548603	5.1649013	-1.6215452	3.5803413	1.0160005	4.089708	-0.36277112	4.179191	0.5324831	2.7515094	0.5605422	2.7022598	-0.2329182	3.0061984	-0.05317977	2.2818272	-0.51660943	2.1617918
jazz	0.07547665011117556	0.07915107275918837	2215.267218635689	1076.6626818407608	-257.13315	45.69741	59.320595	27.308268	21.306679	11.117767	15.287313	8.516985	0.71274096	11.100532	-5.0523357	10.958301	2.9761007	6.4429584	4.4138002	6.8981586	-3.4535582	10.012717	-3.8892157	7.950053	1.5145851	6.707064	0.12031299	9.311061	2.0692868	8.853364	0.02777194	5.4893613	2.0657032	7.1462708	1.3427082	6.106921	-2.9538713	6.048671	-0.89325804	4.7574663	4.2163677	6.437309	-0.19671446	4.423526	-1.5162274	6.4607086	1.6847795	3.8828127	2.012074	3.8663633	-0.37699538	3.8754838	-0.4981666	3.5301092	0.8311706	2.825983	0.22681129	3.6404972	0.09266192	2.8340523	0.65270734	3.1097314	0.7100256	2.7281182	0.03980519	2.2597287	0.90880734	3.091616	0.0024878317	2.6758456	-0.07521186	2.4226086	0.003516012	3.021523	-0.7158929	2.0867848	0.37551385	1.8580415	0.49368736	1.948694	0.24145459	1.8943853	0.08774859	2.303919
jazz	0.08172045690738593	0.026545322761773307	2152.8430463253017	488.8970188931723	-218.74979	22.615726	66.68575	11.230611	2.8139293	12.225984	2.852603	7.836514	5.8356533	7.3896627	-0.04208466	6.935529	0.70149076	6.4170065	-3.5966525	6.1673317	-2.9407704	6.034839	-0.81889176	5.5740943	-3.0323896	5.7726207	-1.2683735	5.8256745	0.24372001	5.1872616	-1.7893564	5.072938	-0.1693258	5.5955443	0.47254258	5.212479	1.2288275	5.8252873	0.61032575	5.9084296	1.3919321	4.790433	0.20666063	4.56725	-0.19030224	4.2796245	-0.16661468	4.2723594	-0.9181063	3.7846918	1.0000834	3.7407002	0.9612001	3.1231883	-0.9642384	3.3203971	0.5020928	2.8806546	-0.035643965	2.9765022	0.8222507	2.5892131	-0.47849774	2.4464846	-0.090945505	2.2753794	0.5467399	2.2671134	-0.083218746	1.9539814	-0.4654089	2.4331255	-1.1101469	2.0214553	0.94377196	2.1871977	-0.116972625	2.0655217	-0.13728897	1.6639019	0.079161614	1.780127	0.099605076	1.8839818
jazz	0.04150088517498066	0.019602003583611048	1077.2680007298757	481.20694695495456	-292.1783	41.99585	98.86978	19.737253	4.429744	19.33127	19.256659	8.439713	-0.47773194	7.8518615	5.6973977	9.202789	-6.579663	7.5593114	3.0288396	6.775446	-7.1919045	6.8582873	1.7843633	6.979808	-0.70618486	8.438902	3.464054	8.168567	-0.8006613	6.347944	1.5119509	7.803802	-1.3876421	8.341954	-0.33331314	6.086817	-1.2604139	6.2454395	-0.67603433	6.378207	-0.6270569	6.0150604	-0.2935707	5.321244	2.8793118	5.5180926	1.8831022	4.458379	-0.80922204	4.5150347	-0.1915366	3.5836627	1.4547399	4.3912597	-0.22794037	3.0440373	-0.68988633	3.7230542	-0.25540146	2.9990048	0.7779009	3.0300992	-0.7872845	2.6467562	-0.4271773	2.7942173	0.6491655	2.4703114	0.26453164	2.6999226	-0.32589862	2.4272127	-0.020401224	2.7366002	0.7435401	2.6057172	0.018596109	2.3213644	0.035724714	2.0772395	0.105002455	1.9513685	0.3204119	2.3635242
jazz	0.06336251691802011	0.02908234680525394	1854.6319159219006	462.8716672173217	-214.0142	32.51776	70.672295	15.821826	-4.931948	18.21054	17.757181	8.077915	1.7441784	6.3674664	10.953408	7.0966506	-6.3415446	7.395885	11.860585	5.931315	-8.378322	4.926349	6.7835035	5.870623	-4.741306	5.306979	4.8284707	5.0643554	-3.4175289	4.476437	4.195166	5.1064615	-3.620777	5.41923	2.8803148	5.213775	-3.2225006	4.8579545	3.4467974	4.9903793	-0.40886062	4.770127	1.9600153	4.6438475	-0.43530086	4.129318	1.3264483	4.5095077	-2.11578	3.6655118	3.133844	3.6479967	-1.0543387	3.6456711	1.7440336	3.1143975	-1.3820901	3.3041506	0.9666305	3.1617837	0.09393551	2.4917445	-0.6049403	2.7024477	0.5261887	2.4504838	-0.54028296	2.4286423	0.61212224	2.216199	0.39222857	2.553592	-0.10499333	2.1529882	-0.24469848	2.5154963	-0.51724976	2.013997	0.3795114	1.8769855	0.5537569	1.6656059	-0.081817955	1.8701923
jazz	0.07771677723801237	0.04598485298424702	1873.8376247337076	717.2279972960853	-244.40338	50.755497	70.4356	19.529018	-8.730359	18.705725	18.788023	11.602425	0.74261874	7.654464	10.518323	6.2487855	-4.673506	7.4154024	13.838771	6.108947	-7.494405	6.2945104	6.019712	5.479816	-6.47112	6.8704643	2.2256658	5.6506033	-3.8218396	4.8853745	4.960952	4.1812882	1.7426208	5.81239	7.128787	8.967497	1.9571435	6.5355725	1.5485933	3.863328	-3.5407524	5.7765083	-1.9163018	5.6473217	0.22948706	3.9753962	3.8931053	4.506655	-1.2871389	3.1851368	-2.0284636	5.261879	-1.6716031	3.0654974	2.0194936	5.1809154	2.4336474	3.3914666	-1.5890408	3.1635246	-1.808086	3.4938586	0.87833613	2.843214	0.1778225	2.4885345	-0.6317117	2.7330773	-1.1325772	2.447334	1.9276086	3.5451694	1.2245651	2.9268258	0.3511919	1.9883939	-0.57938313	2.2382202	-0.024102278	1.7958981	0.9635614	2.0975163	-0.05358916	2.0895655
jazz	0.039907645736658934	0.021784761642112745	1176.326568022795	496.05537105853637	-326.33893	34.94051	88.05296	17.477947	15.900989	19.195217	16.947357	13.223712	-0.6575713	9.442621	5.9683228	8.118567	-5.6762004	6.776221	1.8454456	7.3122506	-8.789978	7.1068425	-0.9339406	6.743968	-5.018176	6.230038	-0.54037315	6.21358	-3.2667594	6.4552546	2.2571244	6.185414	0.7641008	6.781522	4.67102	8.026517	3.4035666	7.2295527	3.0850432	5.987741	-0.9785143	5.459484	-2.318492	5.1262116	-0.19929066	4.5894156	0.790305	3.8398042	0.05028806	3.8607967	-0.2822044	3.4698684	0.17894201	3.271543	0.13398908	3.2892666	1.016655	3.5716648	0.16483575	3.000488	0.18069255	2.6940112	-0.72383183	2.3214197	0.2239484	2.1515071	-0.3932981	2.6805964	-0.52982837	3.2268488	-0.15488607	2.7211568	0.4094681	2.8248446	0.2888582	2.0797093	0.47528893	2.2711678	0.29353467	1.923288	0.60095274	2.0070503	-0.18798111	1.8331058
